method,candidate_id,parameters_json,train_mse,train_sigma,selected,selection_scope,fold
total_uncertainty,total_uncertainty:58ee64608ec4,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.05}",51.80789718168584,7.197770292367341,False,full_experiment1,-1
total_uncertainty,total_uncertainty:32450ba9f1b2,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.1}",45.30377666048127,6.730808024337143,False,full_experiment1,-1
total_uncertainty,total_uncertainty:558faa67b478,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.2}",38.0888577223136,6.171617107558893,False,full_experiment1,-1
total_uncertainty,total_uncertainty:3811e8cc0f42,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.3}",34.00726816927509,5.831575101915013,False,full_experiment1,-1
total_uncertainty,total_uncertainty:a2375d7e25a7,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.4}",31.63820318615925,5.624784723539137,False,full_experiment1,-1
total_uncertainty,total_uncertainty:6e371146bbc2,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.5}",30.5053805499192,5.523167619212656,False,full_experiment1,-1
total_uncertainty,total_uncertainty:72d454541cff,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.6}",30.439534022805702,5.5172034603416344,False,full_experiment1,-1
total_uncertainty,total_uncertainty:a9acba01c89b,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.7}",31.440538847810064,5.607186357506772,False,full_experiment1,-1
total_uncertainty,total_uncertainty:512e99783cc7,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.8}",33.65196719406815,5.801031562926386,False,full_experiment1,-1
total_uncertainty,total_uncertainty:178fac9353b7,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.9}",37.402804454860416,6.11578322497294,False,full_experiment1,-1
total_uncertainty,total_uncertainty:008a82feb526,"{""adaptation_rate"": 0.5, ""initial_total_variance"": 64.0, ""q_fraction"": 0.95}",40.05011306914982,6.328515866231974,False,full_experiment1,-1
factorized_local_em,factorized_local_em:99df46745f74,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",30.43483883903684,5.51677793997881,False,full_experiment1,-1
factorized_local_em,factorized_local_em:506d37f7044b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",55.54361400853788,7.452758818621322,False,full_experiment1,-1
factorized_local_em,factorized_local_em:364299862158,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",58.03096153769013,7.617805559194204,False,full_experiment1,-1
factorized_local_em,factorized_local_em:345765bef196,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",40.32207196954471,6.3499662967251025,False,full_experiment1,-1
factorized_local_em,factorized_local_em:da7ca6a4a79f,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",30.468916393914625,5.519865613754979,False,full_experiment1,-1
factorized_local_em,factorized_local_em:4998e85c68d2,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",52.092991226111536,7.217547452293718,False,full_experiment1,-1
factorized_local_em,factorized_local_em:c0987c8f0750,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",41.492862631427556,6.441495372305064,False,full_experiment1,-1
factorized_local_em,factorized_local_em:77d7ffb1a918,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",39.63903284293964,6.295953688119032,False,full_experiment1,-1
factorized_local_em,factorized_local_em:934ee59b7676,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",30.530863373905685,5.525474040650782,False,full_experiment1,-1
factorized_local_em,factorized_local_em:3bdd035f2d3c,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",53.9232706003334,7.3432465980881645,False,full_experiment1,-1
factorized_local_em,factorized_local_em:12e0562ca23e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",61.003318565720306,7.810462122417617,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2233b5c3afc0,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",59.17793847597721,7.692719836051304,False,full_experiment1,-1
factorized_local_em,factorized_local_em:9250cb60c053,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",49.4233927862537,7.030177294083962,False,full_experiment1,-1
factorized_local_em,factorized_local_em:4f57dc6aae9b,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",59.960337793710714,7.7434060847737225,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f8171cad7f40,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",58.51024853781823,7.649199208924959,False,full_experiment1,-1
factorized_local_em,factorized_local_em:e5916d1ed7de,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",33.324708670125545,5.772755725831948,False,full_experiment1,-1
factorized_local_em,factorized_local_em:d8e6e7f2bc24,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",52.39759674517326,7.238618427930378,False,full_experiment1,-1
factorized_local_em,factorized_local_em:7f9623815658,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",54.87396039754913,7.4076960249155155,False,full_experiment1,-1
factorized_local_em,factorized_local_em:ca925827cf40,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",60.32461108361547,7.766891983516667,False,full_experiment1,-1
factorized_local_em,factorized_local_em:005c525bc26e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",63.04189670020145,7.939892738582899,False,full_experiment1,-1
factorized_local_em,factorized_local_em:cdcc0f5d774c,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",59.494961086167606,7.713297679084323,False,full_experiment1,-1
factorized_local_em,factorized_local_em:8c38390680f3,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",60.00438373035395,7.746249655824033,False,full_experiment1,-1
factorized_local_em,factorized_local_em:30ed71da8e66,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",62.913339412289105,7.93179295066942,False,full_experiment1,-1
factorized_local_em,factorized_local_em:01a62fb0ab57,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",59.1440450517253,7.690516565987314,False,full_experiment1,-1
factorized_local_em,factorized_local_em:d5ccdc59f877,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",58.0590762155286,7.61965066230261,False,full_experiment1,-1
factorized_local_em,factorized_local_em:84451938041e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",62.25147165634878,7.889960180910217,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2c2abef3dff9,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",57.43134431582087,7.578347070161202,False,full_experiment1,-1
factorized_local_em,factorized_local_em:dc911c488115,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",40.622328183871616,6.373564794043567,False,full_experiment1,-1
factorized_local_em,factorized_local_em:b9145c905d43,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",39.21783336405369,6.262414339857568,False,full_experiment1,-1
factorized_local_em,factorized_local_em:b3368d485b46,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",34.77404554216206,5.896952224849889,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2e0dfc03a10b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",42.03059159440073,6.483100461538502,False,full_experiment1,-1
factorized_local_em,factorized_local_em:0e30f8cfbe0b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",41.84598302423194,6.468847117086007,False,full_experiment1,-1
factorized_local_em,factorized_local_em:c06e59d67e66,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",40.09414474835062,6.331993741970267,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f4b26d005dec,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",41.952455866171405,6.477071550181564,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f01ffd8da01e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",41.76884232685356,6.462881890213804,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2b02f04b3e3e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",40.42178166960268,6.357812648199275,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2fe494fe42f9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",30.400658786404886,5.513679242248762,True,full_experiment1,-1
factorized_local_em,factorized_local_em:26469d9d2e27,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",36.500086039941,6.041530107509272,False,full_experiment1,-1
factorized_local_em,factorized_local_em:300f02e8b695,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",39.690772780040234,6.3000613314506895,False,full_experiment1,-1
factorized_local_em,factorized_local_em:346ba55c5ef9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",33.122116991892966,5.755181751421319,False,full_experiment1,-1
factorized_local_em,factorized_local_em:08bf8fa86ba8,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",30.42864758774629,5.516216782156616,False,full_experiment1,-1
factorized_local_em,factorized_local_em:dc53ceca78d9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",35.69280102903134,5.974345238520397,False,full_experiment1,-1
factorized_local_em,factorized_local_em:ec3e47ebcaf6,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",34.738639095405496,5.893949363152478,False,full_experiment1,-1
factorized_local_em,factorized_local_em:dfe39b824d03,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",32.422834857136095,5.694105272747958,False,full_experiment1,-1
factorized_local_em,factorized_local_em:917d58021200,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",30.4647523127062,5.519488410415063,False,full_experiment1,-1
factorized_local_em,factorized_local_em:4860732f7025,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",39.305966979589236,6.269447103181367,False,full_experiment1,-1
factorized_local_em,factorized_local_em:a836db4c0d88,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",42.02518305758722,6.482683322327817,False,full_experiment1,-1
factorized_local_em,factorized_local_em:bdb8e8a62e10,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",41.232790326784006,6.421276378321058,False,full_experiment1,-1
factorized_local_em,factorized_local_em:dde46c02f36f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",37.8614317363313,6.15316436773237,False,full_experiment1,-1
factorized_local_em,factorized_local_em:3a66efeb107d,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",40.87378051985551,6.393260554666571,False,full_experiment1,-1
factorized_local_em,factorized_local_em:fdfb0f20e273,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",39.52453280018097,6.28685396682482,False,full_experiment1,-1
factorized_local_em,factorized_local_em:deacddc94853,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",35.30571768286254,5.941861466145315,False,full_experiment1,-1
factorized_local_em,factorized_local_em:1904cfe4878a,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",38.01391895181574,6.165542875677351,False,full_experiment1,-1
factorized_local_em,factorized_local_em:33a4f060a977,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",35.01503831592877,5.917350616274886,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f67cdc586964,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",42.0048674495597,6.481116219414654,False,full_experiment1,-1
factorized_local_em,factorized_local_em:43c21e969214,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",41.9444037268717,6.476449932399053,False,full_experiment1,-1
factorized_local_em,factorized_local_em:df52975f54f8,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",41.50748711533762,6.442630450005465,False,full_experiment1,-1
factorized_local_em,factorized_local_em:389e2c21430b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",42.38116467563066,6.510081771808297,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f85f91dc0e07,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",42.3628562811678,6.508675462885502,False,full_experiment1,-1
factorized_local_em,factorized_local_em:8c486d9141f9,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",42.265162236858565,6.501166221291267,False,full_experiment1,-1
factorized_local_em,factorized_local_em:7da926667458,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",42.04780387187389,6.484427798339179,False,full_experiment1,-1
factorized_local_em,factorized_local_em:f582b79e166a,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",41.95505533489556,6.477272214049334,False,full_experiment1,-1
factorized_local_em,factorized_local_em:c0504c400b4f,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",41.36234429053338,6.431356333661927,False,full_experiment1,-1
factorized_local_em,factorized_local_em:b7186e69872e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",34.581198583057684,5.880578082387622,False,full_experiment1,-1
factorized_local_em,factorized_local_em:2de5bc474039,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",33.26242638653072,5.767358701045976,False,full_experiment1,-1
factorized_local_em,factorized_local_em:86fe5c61b98b,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",31.99763407190092,5.656645125151561,False,full_experiment1,-1
factorized_local_em,factorized_local_em:b842c2889783,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",36.283004229625064,6.023537517906322,False,full_experiment1,-1
factorized_local_em,factorized_local_em:363dfb4cfb0c,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",35.66239313106043,5.9717998234251315,False,full_experiment1,-1
factorized_local_em,factorized_local_em:755861f07d5e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",33.25800296033242,5.766975200252938,False,full_experiment1,-1
factorized_local_em,factorized_local_em:ca53fd5b97ff,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",35.530949343783504,5.960784289318269,False,full_experiment1,-1
factorized_local_em,factorized_local_em:a6ab88970d24,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",34.623114557490936,5.884140936236227,False,full_experiment1,-1
factorized_local_em,factorized_local_em:06ccbd9d82b9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",32.15511891170973,5.6705483783942565,False,full_experiment1,-1
factorized_local_em,factorized_local_em:1ab102805b91,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",30.44307175691946,5.517524060384282,False,full_experiment1,-1
factorized_local_em,factorized_local_em:b4f9bb2f574d,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",30.686367312243487,5.539527715630953,False,full_experiment1,-1
factorized_local_em,factorized_local_em:fe105ab1ac76,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",31.471037723159952,5.60990532212086,False,full_experiment1,-1
factorized_local_em,factorized_local_em:71315ec9f6e6,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",30.51606319556201,5.5241346105577485,False,full_experiment1,-1
factorized_local_em,factorized_local_em:e82b529b33a1,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",30.466058768312827,5.519606758484958,False,full_experiment1,-1
factorized_local_em,factorized_local_em:27a61c4ef00b,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",30.878576104957958,5.556849476543157,False,full_experiment1,-1
factorized_local_em,factorized_local_em:a06dc7e7b57f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",31.66576507401918,5.627234229532229,False,full_experiment1,-1
factorized_local_em,factorized_local_em:36043b0cbe9f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",31.574578319878597,5.619126117100292,False,full_experiment1,-1
factorized_local_em,factorized_local_em:3b699aa9aaa2,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",30.5053805499192,5.523167619212656,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:81d75e77f482,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.9}",41.06026704129457,6.407828574587071,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:14ca3d0be011,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.9}",40.230892428540095,6.342782703872181,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:2c876c2c1504,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.9}",39.23935242934541,6.264132216783535,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:8c26a5eb9565,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.95}",41.68480046344262,6.456376728742106,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:bde268cf6109,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.95}",40.63423580999334,6.374498867361523,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:606ce6c9ec6a,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.95}",39.312220967872335,6.269945850473698,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:fb53eb63e2ca,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.99}",43.11503225957428,6.5662037936371025,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:db7a63e5ef01,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.99}",41.978819170301726,6.479106355841192,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:4467a791a343,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.99}",40.15583952272794,6.336863539853761,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:bf132a4bdd16,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.9}",41.57009684129894,6.447487637933007,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:3c9484be6ed4,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.9}",40.47303568047993,6.361842160921625,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:292c03b03b69,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.9}",39.725078779971156,6.302783415283375,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:c43959df20e9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.95}",42.21456621508895,6.497273752512584,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:89860f9d8e43,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.95}",40.933947636445055,6.397964335352695,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:b7b8812cd698,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.95}",40.05636007608635,6.329009407173159,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:c740a7f6dd78,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.99}",43.65615069427357,6.607280128333714,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:80cd35581d1f,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.99}",42.35336866855671,6.5079465784959165,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:31e593bd5b65,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.99}",41.301383288223,6.426615227958105,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:2fea03da42a8,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.9}",41.90873835765512,6.473695880843888,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:daf503efb0f9,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.9}",41.605782012975965,6.450254414592959,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:7f829dea17e6,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.9}",42.3733937058655,6.509484903267347,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:8c11eb2b12f0,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.95}",42.60311853135252,6.527106444003539,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:3df17729e5ea,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.95}",42.425609366917065,6.513494405226512,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:1b4cfb7fac17,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.95}",43.65114212818756,6.606901098713947,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:23c7bc8f8166,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.99}",44.050233057047585,6.637034959757828,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:d7cfdde7f9e3,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.99}",44.069037563922166,6.6384514432149135,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:993c5a3d44e9,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""prior_mass"": 32.0, ""statistic_decay"": 0.99}",45.854683152338616,6.771608608915508,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:1c7f16719608,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""prior_mass"": 2.0, ""statistic_decay"": 0.9}",40.748179269267105,6.383430055171522,False,full_experiment1,-1
autocovariance_qr,autocovariance_qr:1904486036f7,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""prior_mass"": 8.0, ""statistic_decay"": 0.9}",39.42314422000426,6.278785250349327,False,full_experiment1,-1
