participant_id,fold,method,candidate_id,response_sigma,conditional_update_nll,conditional_update_mse,free_run_bucket_mse,early_update_nll,late_update_nll
42,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.2860202341190545,40.23436725850837,45.77701384096932,3.8961745142950917,2.987919370901378
43,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8850021040217695,15.558836899561417,16.95534639045056,2.729311827738669,2.9417356537191623
53,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.187132650173011,34.149596030854546,39.12629446968027,3.3053515729793475,3.100880478590322
56,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.78864096461707,9.629523378931925,9.083120359013229,2.7726397764875736,2.75616374176064
59,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.715460328545676,5.1265573743060076,6.871130927811309,2.7458497277211955,2.691909744265326
68,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.9678288660453562,20.655350317422307,28.4450795743466,3.0281485268235415,3.006872212748354
70,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.105378753401554,29.1190983791476,28.814316984464565,2.94322331544143,3.204876109066497
73,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.9938184184947776,22.254544823480078,21.104778027552413,3.0448317015360593,2.9718939877203363
74,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.5951391162056803,59.255134119103566,70.17616748699031,3.37795193195612,3.481654429329077
82,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.8812818439817787,76.86212750994632,61.28446648642697,3.6961083520419904,3.94446934545084
86,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.830315891278889,12.19387356878782,11.542884563283222,2.8939363594919123,2.862200272685082
98,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8357746541870505,12.529763294845726,17.089107480632222,2.8081904348315883,2.86450960967627
110,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.867153891943237,14.460597029733329,18.865117614540278,2.74469813746853,2.9643153747642286
119,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8490390226315268,13.345949151990217,24.665733094193687,2.822603285240013,2.803246876156612
123,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.891604757162564,15.965112715534513,21.184773652634934,2.7975367887735896,2.850078633981872
124,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8778392435963434,15.118090293312896,16.394026531126368,3.011000305793001,2.7862679424498658
127,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8592307418660914,13.97306812369692,15.186460104872907,2.8595799755588183,2.814104863589401
138,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.0950583781642553,28.484062919723566,34.8299749026829,2.9760988381367155,3.10466908885484
139,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.9296940269337792,18.308829525449678,23.79237633547809,2.88047477731644,2.9994001123471827
140,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8063295460321735,10.717940821827117,11.83207533638137,2.9367412927052845,2.771546122478772
141,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.549164051515935,56.42618694848276,90.37209862992398,3.3228473271195456,3.5467206457158498
150,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.846299520799333,13.177381559766163,17.748642025320084,2.77084645172147,2.8074342939013497
154,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.9926031554258463,83.71197342456739,73.01664532250803,3.5845781729785244,3.989803541631281
162,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.9526179519445024,19.719389211145383,17.936316648407438,2.8926007846443307,2.94029310707295
164,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.802757746612199,10.498160122629661,13.577314632849577,2.7908831434312753,2.7960834299479855
167,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.8066699519667813,10.738886750061692,9.215070223962545,2.709723502462743,2.7769124046178755
168,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.712146325480681,66.45484587273552,82.86888547979466,4.069359874519464,3.704845138457716
177,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.34957216657225,44.144857884551,41.76460796265239,3.2434713456800024,3.4656951195296415
187,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.68964360930529,3.5379976769427053,5.3370906838700645,2.673250478431759,2.700242087336196
189,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.637435383572497,61.85771677347588,46.01471408011836,3.948540984753594,3.480113106109134
195,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.842821184669906,12.963351863055276,14.50256713049383,3.065839912609105,2.71760584924088
203,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,4.774772428105852,131.8405745657895,130.36963942025056,5.2539101860873725,4.67780267621819
206,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,3.1728214817272957,33.268998259954294,38.842387375193695,2.9870325238513886,3.3136577056636964
211,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.9025871613932264,16.640884279633624,13.414664120718145,2.838091977409845,2.92394321799281
215,2,total_uncertainty,total_uncertainty:a0bf72696beb,5.546720040668101,2.996959574970544,22.447827112141688,20.674891722299346,2.8376904544044423,3.0059163384407577
0,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.170127268092068,32.793617872754204,41.79340043747501,3.2000702686646405,3.1780196281096798
3,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.2231761281221107,35.78262383749318,42.06397630132266,2.8452360714117617,3.441888807727609
9,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.379955670607799,44.6162724281205,48.88950663721256,3.7333063275598115,3.258480768083006
10,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.9656600388778025,21.27303538768323,26.63069445515352,3.092554069122582,2.9428273780569327
11,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.315287053415604,40.97255826707298,49.498856040575184,3.1318376045714937,3.252522649332247
13,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.0902008572177677,28.29021254588821,36.240786511746066,3.1817490278400142,2.9108994034327638
38,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.9361578672083524,19.610753351032457,23.81194372097898,2.85693141523579,2.706033239173769
40,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.8184060730858413,12.976099660235382,14.732191964057428,2.698404595368887,2.8855818290909334
41,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.7599324498448934,9.68143869017657,12.122741968606793,2.743283177319297,2.722235446847037
44,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.777064600571962,10.64673937115284,14.440516354956108,2.8388535517995335,2.7352204703247596
45,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.451394202514985,48.64143334320607,59.29569238385447,3.4632875444676996,3.3784645549110834
55,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.0317062521277744,24.9943693662228,24.220173568981426,2.9659052362650242,3.0318328148768243
65,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.9194932120865755,18.671793427461974,20.105763326859336,3.1609261523244228,2.735463686393903
81,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,4.078833790289847,83.9941377992555,145.5218118040638,3.7522972998515813,4.432060586643081
84,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.9589257131209514,20.89359387198763,18.743144341062667,2.9143304288952274,2.907880880241369
87,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.1438263167304874,31.31170666008059,42.87338807620499,3.1876048856246655,3.1913381217851695
88,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.845301286739241,70.83588999378178,81.23127838956466,4.151664506177395,3.740531910840859
93,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.0584136154578645,26.499179615696264,28.029448554935293,3.3642733569703536,2.869179536204823
94,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.848551363577968,14.674617838358852,22.998361151963735,2.8479135871441352,2.8351287909761376
96,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.8097761674526756,12.489852841772935,12.92565050455267,2.8529575581821947,2.8553931121676293
117,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.8352342409054967,70.26866837907937,81.47736554603429,4.135144709648016,3.7639597329565513
121,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.658260134943209,3.9527735403910964,4.3957540802035355,2.6215146940539307,2.6506164258590252
122,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.2288980827372273,36.10502391291163,37.927008527813335,3.4377811432066685,3.0710599225560657
128,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.6600711368171672,4.054813346719624,3.941013397918815,2.694046876285473,2.6269113725553934
129,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.153644861419485,31.864926627933766,33.95955665733561,3.0299517183489817,3.244203927817753
148,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.766194762079864,66.37868066029671,74.16471618506259,3.7760835829695205,3.5440363721003854
149,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.6582608461796235,60.2972093856878,66.4423577467463,3.174489711457543,4.0459786138233955
153,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.9617797994498805,21.054405641669735,31.897829601963867,3.121131856348055,2.8382853497266525
161,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.6981726923841873,62.54601824419344,67.55755774184227,4.149831992874544,3.1012391339373866
170,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,4.399852563609582,102.08174661313907,119.87285738856148,4.974345156936225,4.233279996139116
172,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.4687242805650578,49.61788611960364,52.548916084538305,3.469039113771867,3.513919899362248
178,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.6865219137948033,5.5451663932009065,6.702677382840677,2.6714786098059897,2.689001947700942
188,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.8862112578423598,73.14093759660062,80.99103161790808,4.407740685337627,4.0313079966801935
190,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.7659083143579193,10.018145165373047,11.703356402588044,2.8351076204565104,2.6906295012337855
191,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.0570174609213234,26.420514131931743,34.98332389880185,3.0858717895143517,3.0151163517519524
193,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.62252881843717,58.283909872862694,112.02818096160578,2.910435890918156,3.7883019740928745
196,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.122341224408587,30.10114211511655,31.61857716623155,3.207142143775831,3.0914892469217485
197,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.1313580308513473,30.60918862591896,37.35249935739728,2.975857269328002,2.9313441249915435
198,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.0570042546033864,26.419770029927257,33.40750946567475,3.38816419254222,2.9794414854377536
200,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,6.408832119587849,215.27648581124873,423.95932089387793,3.813437286961822,8.333498719423861
209,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.7029897594446615,6.473037205994065,7.287038372036962,2.736595565681674,2.6899528655854033
213,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.336789160643612,42.18408150664073,48.226349446818645,3.4783844915149755,3.405378777324077
214,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,2.872648246214375,16.03234213047456,20.7249694991992,3.215751311970105,2.8002402660616825
220,3,total_uncertainty,total_uncertainty:2ade3e47abb7,5.307748852908863,3.738727782151924,64.8310702725997,99.22135801962399,3.431906634994328,3.9225981452305545
6,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.1452638882721082,31.543068733515007,43.173233899677776,3.1931318190780935,3.1083269837292256
14,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.4752395830897194,51.3348207844177,59.64484986460469,3.492746376544112,3.4315040545059374
24,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.825361512381821,12.355508547863153,15.636900404633387,2.814668324166667,2.7919387369351525
27,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7688454721661744,8.965709018945775,12.36040479090209,2.8411872178952313,2.7396579143363384
29,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.7859263808130317,69.9696359014144,76.02276918905307,3.905123859409096,3.5209039196792924
33,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.687263749527087,4.072484300528892,4.448391624323527,2.6486111804217587,2.700041404864362
36,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.2261912680296714,36.39704634291515,43.51943074908204,3.154633077068048,3.1469009172176783
47,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.2420272727349086,37.34688078080072,40.26477564231072,3.306758676724651,3.1805204742100637
51,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.2236617765739557,36.245328902835,46.337381672828215,3.24523005758702,3.3298154628411423
60,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7895410952281945,10.20702056587304,12.98869130715619,2.7302036692214537,2.7256102124563335
71,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.333419603044952,42.82854009467944,45.872198529679196,3.3460512219895113,3.414260780719374
75,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.3607523591030852,44.467943054553196,40.59081672738849,3.820299662735857,3.010426631554218
77,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.8099764716405375,11.43272266870072,12.57908249649031,2.816313264789316,2.799546697128914
78,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.853226236406731,14.02681863987669,17.948338374135357,2.8154598578147194,2.8863405593449425
80,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,4.258089777099463,98.28972436119753,111.79129103784817,4.594297878787801,4.091454085788201
83,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.826534323381134,12.425853075855777,10.911375170033383,2.729432969146684,2.907500992518263
85,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.1122907328307163,29.565357868499333,35.49282821730748,2.9403735819890637,3.1222546127640265
89,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7783579767678708,9.536263564073487,10.564429323873767,2.7602028484712013,2.7873531066196717
91,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.021286221793025,24.106959731123904,23.98358655700881,2.9971218082495157,2.9888138626188665
100,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.742789138402333,7.402865132839099,10.476896252890066,2.746635188261146,2.715397739996792
109,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.811602295555356,11.530238650349899,14.082028153045021,2.7995272440172103,2.7637022079259888
111,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9412067898757117,19.303841544614347,16.950307393368732,2.9571799998922357,2.9617576201166855
114,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9146540608312685,17.711224155588443,18.862223585351174,2.97222087579902,2.817161868113815
135,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.1713018950659486,33.10481337852065,40.80813538930073,3.215554323775096,3.2116150402902606
137,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9190508133804487,17.974938840182546,20.968308764602597,2.9470547621583334,2.8826100641581975
146,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7759296557482123,9.390614268455945,8.960982314712785,2.717267012923547,2.7761922213412076
147,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9739394837401525,21.267129662792826,25.219701747659236,3.001158892138255,3.075955915807815
151,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.724581423815142,6.310776902757602,5.755790420609321,2.7936797690517112,2.6795787442358945
158,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9568440195975705,20.241753573526314,24.531231278766604,3.146261910343072,2.935216685676613
159,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7689443307665824,8.971638500838287,12.172933738525714,2.766525091777443,2.777472983165121
166,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.317527998067027,41.87537078447368,49.729885922064774,3.178225373468229,3.282176663507535
169,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.2641388052287024,38.673117759631964,50.172480823922456,3.3004735732218555,3.3573360055078227
173,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,4.053260259424285,86.00416790900532,104.75212313648028,3.620424860884661,4.376962485105947
175,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.860067761221019,14.437169356311498,12.876314983177462,2.8670147382191873,2.8402916630444914
176,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.690211156302018,4.249268060662562,4.804639747842597,2.7106316681528373,2.672532510645211
186,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.863497178043643,14.642863801382981,16.14209487932345,2.961229241725231,2.8143040906020134
192,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.421636903421724,48.11976294253839,59.867185885850894,3.3350981536357396,3.5448331754457802
199,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.917696996595129,17.89373768943656,22.046551368252178,2.952857744237348,2.8484105904575623
204,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9506078119802845,19.86770943379807,25.25490380635148,2.9825560908122157,2.9487297376231365
208,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,7.282349601250856,279.68308610620386,548.4871079005794,5.885036869627529,8.581791813154492
212,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.7912158617306853,10.307472095731269,12.929411543218492,2.7904984202572374,2.7705648880208966
217,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,3.066508153140146,26.81934511750775,27.351477134846345,3.1520211087589276,3.0674006533682876
219,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.8801129124531943,15.639465977671339,18.163238984231324,2.938246740790133,2.8033721292415117
222,4,total_uncertainty,total_uncertainty:2ade3e47abb7,5.476286324848674,2.9750343687054737,21.33280023216574,23.354164062360184,2.9648306683024535,3.033103864092827
2,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9277370145323345,18.20442508351789,19.555083643713196,3.2714046279178985,2.821858760293275
8,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.0950820022486223,28.48839988340532,28.812144977136754,2.9573292494852876,3.0832825220676336
15,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.0692502117432205,26.90093983324887,28.013069992400016,2.975637383281696,3.127063035717781
16,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.1680571882623263,32.97299774452774,30.818168909371494,3.0117572386134355,3.33334802211409
22,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9946389704290683,22.315800260596024,21.12150667931041,2.9332091425092957,3.0629743977427197
25,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9386019523896434,18.872116112999723,20.7386295071112,2.9316349136775344,2.84571510657403
34,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.004163504217396,22.90111845145758,26.130660009914237,2.9205636215008317,2.9623465563486606
39,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9677309619989782,20.662202597549477,19.304812422350373,2.831614852354606,2.9153601473545097
48,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.3782825004122516,45.89212870836397,51.289526168659535,3.601082699243347,3.290588180321624
49,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.6694380695320468,63.78472636866074,85.50384183151938,3.8050741184787134,3.363372072592077
54,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.0266498978030274,24.282991360415124,28.36361697048901,3.029192317421596,3.0027875213844033
57,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9473504609884595,19.40974465625405,20.347344074720606,3.076956418476013,2.8617364344565717
62,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,4.230394922567968,98.25762107062775,109.96393779380286,3.8095263113657927,4.172147620503315
64,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.856312431782277,13.815117586962561,14.805914280959222,2.8675355181569318,2.8392266210445065
66,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.8134685963313664,72.63594042790652,74.57144832937527,3.742742671011679,3.8913264213796936
67,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.1223136755413843,30.161887961675777,30.35880800225438,3.109438868754489,3.156977834710009
72,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9593276433456848,20.145787266291386,24.95538222264769,2.907211843733637,2.969449156062261
76,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.907376494188435,16.953195028846352,22.884134823054634,3.0492524029090324,2.8221402651025014
92,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.3063685593871543,41.47274831726129,44.51873870975676,3.4290021630174294,3.153068628690736
95,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.728765335937414,5.9768719521951805,8.40877905265431,2.7233500279204046,2.7000415067620294
97,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9336986745160387,18.570791365977815,17.271868601209633,2.865168106816471,2.991222359097144
101,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.122084081750536,30.14777856532331,27.609152920108258,3.1656745936654684,3.154153318805558
102,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.3951813448835555,46.93062584569532,53.118342769037646,3.374469543014152,3.56387866459752
106,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.9924343303030696,22.180316886949758,27.87842094483653,3.0483780635567808,2.9426229184305077
107,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.8692931334688256,14.612830209557796,15.456963726175603,2.9853688322031813,2.800887071802708
112,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.6088146783200807,60.05919245207551,108.46710704416829,3.447564948410526,3.6520338377199444
115,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.0967332601050463,28.58987584880656,41.104327394711476,2.9696241604377596,3.120631794212552
116,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.064653175475202,26.618434777198935,32.13529567200137,3.142856210581196,3.038192886008127
118,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.7008824107229867,4.263362009857035,5.3357432010016685,2.683080747583708,2.703995537725099
125,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.7596314206589496,7.8737081931803115,9.289924278195638,2.690508120157136,2.7550867955292753
132,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.063265859784393,26.533179044126364,37.71111735993651,3.346962747778872,2.9792852179578078
133,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.860705836228367,14.085108706660149,17.45056362703893,2.8319820797687747,2.9574847129767945
145,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.804992539392561,10.66131843664961,14.346908897113638,2.7133545738070675,2.8247330453502357
155,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.941630735369421,19.058246144519796,15.541092928649602,2.8673740116670547,2.9510544460336954
157,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.1699008288699946,33.08629634885434,38.96526320802619,3.558904087206193,3.1902506861498976
163,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.807219765854383,10.798189825028706,9.970758248127382,2.8826779404766016,2.7528178226198188
180,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.28649589650813,40.25149892674453,44.97084985307981,3.525057019082001,3.4981040943190207
181,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.7020885920324704,4.337486358366716,4.852578019723474,2.6830216736094696,2.7044549772179978
182,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.7969494660079413,71.62077814381003,52.469672470545774,4.2786479698952835,3.802513715998473
184,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.6534714040827807,62.80351511543297,70.103357805803,3.514625660414258,3.600503978108139
185,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.225297368042243,36.49062067683621,39.84544603134003,3.5929543036232148,3.111615675318318
201,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.752963591215007,7.463945158701473,7.168119182276222,2.716130216177094,2.742537485226822
210,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,3.4071687160874644,47.66729459843319,67.69725356278015,3.5557513747861322,3.4609348179132895
216,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.8632239359206113,14.2398553419317,19.18733261083979,2.9682527156277123,2.749150234160026
218,0,factorized_local_em,factorized_local_em:2fe494fe42f9,5.543182146590473,2.7440039297867718,6.913340485081314,10.134692597197278,2.7774196341062964,2.734743176505323
5,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,4.391698359858828,110.86773284795193,96.95653061588891,3.6511171044222634,5.1621294378769536
17,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,2.755091007850554,6.764711319977963,8.679050734035362,2.7574329252821914,2.7213269927153094
19,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,2.82832976766768,11.42335847842347,13.181241881969141,2.9952365644746797,2.774455423118728
23,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,3.814520581169741,74.15400878542282,89.76021806361585,3.6168925190592005,3.970342353526907
26,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,2.9792848264936045,21.025464762150087,25.72147790933794,3.1430519018124015,2.905931155237486
30,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,3.00893435182626,22.911442587076788,29.356994836336682,3.066836119173749,2.958942338515508
32,1,factorized_local_em,factorized_local_em:2fe494fe42f9,5.6395496005868715,2.980865534677195,21.126012091271996,22.54073977869978,2.9062981425081302,2.982063408082526
