seed,method,heldout_nll,heldout_latent_mse,heldout_early_nll,heldout_late_nll
39111,clamp_r,1.0081107654702084,0.09172491967547367,1.1371528215815445,0.8708833911617141
39111,factorized,0.8653357625727227,0.06042538136780999,1.0962419294139696,0.7617689540847904
39111,oracle_dynamic,0.7468406840849278,0.047115430354494336,0.7251586942330333,0.7080285164407574
39111,oracle_factorial_imm,0.7841602421469491,0.04960326498202833,0.8462391339079425,0.7260035091399958
39111,seen_mode_imm,0.9118927297416228,0.06366077279673375,0.9440134908524946,0.8626600356481807
39111,selected_fixed,1.1873528192330616,0.07875034474554361,1.1917816762703657,1.118389802623947
39112,clamp_h,0.9068869692011706,0.06214918310866227,1.1583252530834989,0.8751625800864916
39112,clamp_q,0.9281951397941868,0.07306059861996522,1.128490393475611,0.8655099355439406
39112,clamp_r,0.9899324010389301,0.08909042371665182,1.0789396736687593,0.9816650346990814
39112,factorized,0.8852615293082049,0.0629384330992683,1.1123317186728021,0.8488561716816123
39112,oracle_dynamic,0.7618787701823861,0.05198614850703947,0.7438671943359373,0.783571520586826
39112,oracle_factorial_imm,0.8042455663429143,0.05486797731977572,0.8980950948174081,0.8004980701417777
39112,seen_mode_imm,0.9532758649157292,0.07363089366462255,1.0155314459302671,0.9626943361032203
39112,selected_fixed,1.184158835770673,0.0785684297809009,1.1178271858564872,1.2592458249153253
39113,clamp_h,0.8991257639924521,0.06097895571066976,1.041877568471881,0.9095387619663169
39113,clamp_q,0.9042590414481712,0.06850100506175719,1.034749314784973,0.9006992365612563
39113,clamp_r,0.9940409584698588,0.09153725567197044,0.9720648162318759,1.0060613331083703
39113,factorized,0.8881674777881557,0.0629297905053686,1.0389028012180532,0.8765556310040663
39113,oracle_dynamic,0.7513174330201431,0.04848301409760285,0.6819718238791641,0.7989410050393079
39113,oracle_factorial_imm,0.7918662746518723,0.052351778991284875,0.8093432312738476,0.8121094254803755
39113,seen_mode_imm,0.9330890467365954,0.07171638652259957,0.9119993242492349,0.9834826517008599
39113,selected_fixed,1.1658458711934487,0.07872652626369653,1.0699276416279515,1.2381531445200527
39114,clamp_h,0.8799777213229143,0.06334421979348476,1.2016352447377854,0.8935694984731742
39114,clamp_q,0.9059552908190959,0.07262175960147733,1.1994583084541885,0.8831031952455509
39114,clamp_r,0.9996865739925628,0.09495658284098309,1.1325378931170609,0.9711487415253883
39114,factorized,0.8670749134769402,0.06512716852371686,1.1547571439947928,0.872253188806374
39114,oracle_dynamic,0.743240799000478,0.05166633381080847,0.7683732459322521,0.797570448944147
39114,oracle_factorial_imm,0.7857975186108539,0.05593080353518112,0.9270593737587901,0.8306956035356251
39114,seen_mode_imm,0.9211448403423543,0.07362135867829624,1.0425701912879055,0.9618905698863369
39114,selected_fixed,1.1974118749808158,0.08417652356262699,1.2109049077090326,1.2849595158217706
39115,clamp_h,0.8846476976163168,0.06584722416697651,1.037233213723194,0.7933438342865018
